date,month,week,platform,campaign,posts,impressions,likes,comments,shares,sentiment,hashtags,text
2024-03-02,2024-03,2024-02-26/2024-03-03,Instagram,Community,1,11014,748,28,45,-0.038,#howto,Live Q&A tomorrow — set a reminder.
2024-09-12,2024-09,2024-09-09/2024-09-15,Youtube,,1,14755,943,74,36,0.369,#sale,Collab announcement — exciting news.
2025-07-14,2025-07,2025-07-14/2025-07-20,Instagram,EngagementBoost,5,43497,3221,107,61,-0.395,#marketing #howto,Live Q&A tomorrow — set a reminder.
2024-12-13,2024-12,2024-12-09/2024-12-15,Twitter,EngagementBoost,2,7373,471,45,23,0.069,#event #viral,Behind the scenes from our team meeting.
2025-11-01,2025-11,2025-10-27/2025-11-02,Linkedin,,2,6447,480,46,17,-0.129,#news,Join our giveaway — win prizes!
2024-05-03,2024-05,2024-04-29/2024-05-05,Twitter,,1,1909,108,11,2,-0.019,,Live Q&A tomorrow — set a reminder.
2025-04-26,2025-04,2025-04-21/2025-04-27,Youtube,BrandAwareness,1,11829,688,49,42,-0.118,,Customer testimonial — we love feedback.
2024-11-12,2024-11,2024-11-11/2024-11-17,Twitter,BrandAwareness,1,4327,189,16,9,-0.309,,New blog post: marketing strategies for 2025.
2025-05-18,2025-05,2025-05-12/2025-05-18,Youtube,,1,15960,729,66,57,0.675,#tips,Live Q&A tomorrow — set a reminder.
2024-02-17,2024-02,2024-02-12/2024-02-18,Linkedin,,3,6325,544,33,33,-0.138,,Top 5 tips to boost engagement.
2025-02-12,2025-02,2025-02-10/2025-02-16,Pinterest,ProductLaunch,2,3252,225,22,9,-0.139,#tips,Top 5 tips to boost engagement.
2024-05-15,2024-05,2024-05-13/2024-05-19,Youtube,,1,8998,262,45,27,0.06,#sale,New blog post: marketing strategies for 2025.
2024-07-19,2024-07,2024-07-15/2024-07-21,Youtube,EngagementBoost,4,49590,4024,29,154,0.152,#marketing,We hit a milestone — thank you!
2024-09-06,2024-09,2024-09-02/2024-09-08,Linkedin,BrandAwareness,2,4732,295,10,13,0.645,,New blog post: marketing strategies for 2025.
2024-11-09,2024-11,2024-11-04/2024-11-10,Twitter,Community,1,4197,185,15,7,0.14,#news,Customer testimonial — we love feedback.
2025-01-02,2025-01,2024-12-30/2025-01-05,Instagram,,2,19543,1870,116,64,0.274,#marketing,Launching our new product today! Check it out.
2025-03-04,2025-03,2025-03-03/2025-03-09,Facebook,BrandAwareness,1,8874,755,76,21,-0.566,#viral #brand,Holiday sale starts now — big discounts!
2025-04-24,2025-04,2025-04-21/2025-04-27,Pinterest,,2,4927,370,20,12,0.187,,Join our giveaway — win prizes!
2024-11-09,2024-11,2024-11-04/2024-11-10,Facebook,,1,10254,647,54,23,-0.186,,Top 5 tips to boost engagement.
2025-05-14,2025-05,2025-05-12/2025-05-18,Youtube,ProductLaunch,1,12476,833,11,43,-0.179,#launch,Collab announcement — exciting news.
2024-12-20,2024-12,2024-12-16/2024-12-22,Linkedin,HolidayPush,1,3502,58,9,7,-0.336,,Launching our new product today! Check it out.
2025-04-29,2025-04,2025-04-28/2025-05-04,Instagram,BrandAwareness,3,23625,1771,111,79,-0.038,#giveaway,Customer testimonial — we love feedback.
2024-07-29,2024-07,2024-07-29/2024-08-04,Instagram,BrandAwareness,1,6123,389,0,21,0.214,#news #howto,New blog post: marketing strategies for 2025.
2024-02-13,2024-02,2024-02-12/2024-02-18,Twitter,,2,9591,621,43,29,0.231,#viral #event,Behind the scenes from our team meeting.
2025-06-24,2025-06,2025-06-23/2025-06-29,Instagram,BrandAwareness,1,7908,509,25,12,0.149,#launch,Holiday sale starts now — big discounts!
2025-07-24,2025-07,2025-07-21/2025-07-27,Facebook,,1,15373,778,62,36,-0.138,#tips #giveaway #brand,Collab announcement — exciting news.
2025-08-05,2025-08,2025-08-04/2025-08-10,Pinterest,Community,2,3787,155,9,11,-0.174,#news,New blog post: marketing strategies for 2025.
2024-04-01,2024-04,2024-04-01/2024-04-07,Linkedin,,2,4268,264,21,7,-0.066,#howto,New blog post: marketing strategies for 2025.
2024-09-21,2024-09,2024-09-16/2024-09-22,Twitter,,1,3076,102,18,10,0.118,#giveaway #sale,Live Q&A tomorrow — set a reminder.
2024-08-07,2024-08,2024-08-05/2024-08-11,Instagram,,3,22390,1469,122,99,-0.469,#event #tips,We hit a milestone — thank you!
2025-03-17,2025-03,2025-03-17/2025-03-23,Twitter,Community,1,3885,153,21,13,-0.01,,Live Q&A tomorrow — set a reminder.
2025-02-04,2025-02,2025-02-03/2025-02-09,Twitter,Community,4,15046,1193,77,26,-0.05,#marketing #brand,Collab announcement — exciting news.
2025-02-03,2025-02,2025-02-03/2025-02-09,Twitter,,2,6496,204,25,35,0.204,#giveaway #viral,Holiday sale starts now — big discounts!
2025-07-29,2025-07,2025-07-28/2025-08-03,Instagram,,2,15224,900,47,37,1.0,#brand #giveaway,Holiday sale starts now — big discounts!
2025-05-04,2025-05,2025-04-28/2025-05-04,Twitter,Community,2,8109,498,47,26,0.076,#news #launch,Top 5 tips to boost engagement.
2025-04-29,2025-04,2025-04-28/2025-05-04,Instagram,,2,16988,1433,37,39,0.084,#sale,New blog post: marketing strategies for 2025.
2025-04-14,2025-04,2025-04-14/2025-04-20,Youtube,HolidayPush,1,13266,863,66,42,0.311,#event #brand,Behind the scenes from our team meeting.
2025-07-27,2025-07,2025-07-21/2025-07-27,Instagram,,2,19278,843,95,84,0.009,#viral,Collab announcement — exciting news.
2025-11-12,2025-11,2025-11-10/2025-11-16,Instagram,HolidayPush,2,16147,680,30,31,0.231,,Behind the scenes from our team meeting.
2025-03-20,2025-03,2025-03-17/2025-03-23,Instagram,,3,18759,1668,39,47,0.538,,We hit a milestone — thank you!
2024-09-25,2024-09,2024-09-23/2024-09-29,Twitter,,2,8300,491,41,26,-0.022,,New blog post: marketing strategies for 2025.
2024-09-23,2024-09,2024-09-23/2024-09-29,Facebook,EngagementBoost,1,10022,562,44,12,0.613,#news #marketing,Customer testimonial — we love feedback.
2024-02-23,2024-02,2024-02-19/2024-02-25,Linkedin,Community,2,5921,272,27,22,0.148,#sale #brand,Join our giveaway — win prizes!
2025-06-11,2025-06,2025-06-09/2025-06-15,Twitter,EngagementBoost,1,2656,94,9,6,0.359,#marketing,Top 5 tips to boost engagement.
2025-06-03,2025-06,2025-06-02/2025-06-08,Facebook,,1,13184,1292,93,40,0.44,#news,Join our giveaway — win prizes!
2025-09-07,2025-09,2025-09-01/2025-09-07,Twitter,,1,4320,264,22,8,0.543,#viral,Customer testimonial — we love feedback.
2024-02-28,2024-02,2024-02-26/2024-03-03,Facebook,HolidayPush,2,20406,775,136,37,0.478,,New blog post: marketing strategies for 2025.
2024-02-09,2024-02,2024-02-05/2024-02-11,Instagram,HolidayPush,2,18252,1366,63,54,0.567,#launch #marketing,Join our giveaway — win prizes!
2024-08-24,2024-08,2024-08-19/2024-08-25,Twitter,,2,9391,675,56,42,0.14,#howto,Top 5 tips to boost engagement.
2025-01-20,2025-01,2025-01-20/2025-01-26,Linkedin,BrandAwareness,1,3516,123,11,7,-0.166,,We hit a milestone — thank you!
2025-08-28,2025-08,2025-08-25/2025-08-31,Linkedin,,1,790,38,2,3,0.115,,Top 5 tips to boost engagement.
2025-10-11,2025-10,2025-10-06/2025-10-12,Facebook,,1,5732,396,8,24,-0.296,,Customer testimonial — we love feedback.
2024-10-26,2024-10,2024-10-21/2024-10-27,Instagram,Community,2,14944,1113,73,59,-0.035,#event #brand,Top 5 tips to boost engagement.
2025-01-29,2025-01,2025-01-27/2025-02-02,Instagram,Community,4,29146,1304,56,82,-0.127,#event,Holiday sale starts now — big discounts!
2024-07-25,2024-07,2024-07-22/2024-07-28,Pinterest,ProductLaunch,2,3582,81,9,11,-0.443,,Holiday sale starts now — big discounts!
2024-12-01,2024-12,2024-11-25/2024-12-01,Instagram,BrandAwareness,3,23877,1550,30,108,0.402,#giveaway,Holiday sale starts now — big discounts!
2025-08-15,2025-08,2025-08-11/2025-08-17,Instagram,EngagementBoost,1,6871,529,1,27,0.547,#tips,Customer testimonial — we love feedback.
2025-05-28,2025-05,2025-05-26/2025-06-01,Instagram,,1,7942,467,30,23,-0.175,,Live Q&A tomorrow — set a reminder.
2024-06-26,2024-06,2024-06-24/2024-06-30,Twitter,BrandAwareness,1,5631,303,14,10,0.304,#event,Join our giveaway — win prizes!
2025-01-30,2025-01,2025-01-27/2025-02-02,Instagram,EngagementBoost,2,20273,1859,94,98,1.0,#giveaway,New blog post: marketing strategies for 2025.
2025-01-05,2025-01,2024-12-30/2025-01-05,Twitter,,2,8447,166,32,26,0.497,#news,Join our giveaway — win prizes!
2025-10-19,2025-10,2025-10-13/2025-10-19,Twitter,,1,5602,417,34,13,-0.279,#viral,Join our giveaway — win prizes!
2024-11-13,2024-11,2024-11-11/2024-11-17,Youtube,Community,1,11737,888,92,41,0.394,#sale #event,Top 5 tips to boost engagement.
2025-01-03,2025-01,2024-12-30/2025-01-05,Instagram,BrandAwareness,4,30500,1359,192,27,0.02,,Behind the scenes from our team meeting.
2025-01-18,2025-01,2025-01-13/2025-01-19,Twitter,HolidayPush,1,3909,53,15,14,0.385,#tips,Holiday sale starts now — big discounts!
2024-03-02,2024-03,2024-02-26/2024-03-03,Facebook,,1,9062,681,48,32,0.889,,New blog post: marketing strategies for 2025.
2025-05-19,2025-05,2025-05-19/2025-05-25,Facebook,BrandAwareness,1,12026,798,79,40,0.056,#brand #marketing,Collab announcement — exciting news.
2024-08-26,2024-08,2024-08-26/2024-09-01,Twitter,,1,4017,355,12,15,0.574,#giveaway,We hit a milestone — thank you!
2024-07-13,2024-07,2024-07-08/2024-07-14,Linkedin,Community,1,3874,188,22,12,-0.184,#brand #viral,Top 5 tips to boost engagement.
2025-11-08,2025-11,2025-11-03/2025-11-09,Instagram,HolidayPush,3,24287,1542,160,87,-0.089,#launch,Top 5 tips to boost engagement.
2024-08-09,2024-08,2024-08-05/2024-08-11,Linkedin,BrandAwareness,1,2101,55,8,7,-0.612,#viral #brand,Launching our new product today! Check it out.
2024-03-01,2024-03,2024-02-26/2024-03-03,Twitter,,5,19432,1446,95,78,0.649,#marketing,We hit a milestone — thank you!
2024-05-08,2024-05,2024-05-06/2024-05-12,Instagram,BrandAwareness,3,22574,662,182,60,-0.501,#howto #sale,Behind the scenes from our team meeting.
2025-11-15,2025-11,2025-11-10/2025-11-16,Youtube,Community,2,29591,1753,81,101,-0.316,,Top 5 tips to boost engagement.
2024-06-04,2024-06,2024-06-03/2024-06-09,Facebook,Community,3,29684,1163,102,75,0.159,,Live Q&A tomorrow — set a reminder.
2025-01-12,2025-01,2025-01-06/2025-01-12,Instagram,,6,48283,3223,246,159,0.797,#launch #howto,New blog post: marketing strategies for 2025.
2025-09-13,2025-09,2025-09-08/2025-09-14,Instagram,Community,4,33004,1855,73,98,-0.586,#event #brand #news,Collab announcement — exciting news.
2025-08-08,2025-08,2025-08-04/2025-08-10,Instagram,,1,9294,515,35,19,0.209,,Behind the scenes from our team meeting.
2025-03-12,2025-03,2025-03-10/2025-03-16,Facebook,,1,13173,774,20,46,-0.418,#howto,Holiday sale starts now — big discounts!
2024-07-25,2024-07,2024-07-22/2024-07-28,Instagram,,3,24806,1504,5,30,0.667,,Launching our new product today! Check it out.
2025-01-22,2025-01,2025-01-20/2025-01-26,Instagram,HolidayPush,2,13697,1206,61,26,0.14,#tips,Collab announcement — exciting news.
2025-04-24,2025-04,2025-04-21/2025-04-27,Instagram,,2,14832,1029,19,55,0.624,#news,Live Q&A tomorrow — set a reminder.
2024-12-05,2024-12,2024-12-02/2024-12-08,Facebook,Community,2,18538,858,39,43,-0.187,#howto #news #brand,Behind the scenes from our team meeting.
2024-12-05,2024-12,2024-12-02/2024-12-08,Linkedin,,2,4751,227,28,16,-0.08,#howto,Holiday sale starts now — big discounts!
2024-07-22,2024-07,2024-07-22/2024-07-28,Linkedin,,1,3497,280,15,18,-0.247,#marketing,Collab announcement — exciting news.
2024-06-09,2024-06,2024-06-03/2024-06-09,Instagram,,1,7643,294,30,6,0.587,#brand,Join our giveaway — win prizes!
2025-06-23,2025-06,2025-06-23/2025-06-29,Youtube,,1,14047,846,45,46,0.578,#howto,We hit a milestone — thank you!
2025-01-26,2025-01,2025-01-20/2025-01-26,Facebook,BrandAwareness,1,11002,288,77,53,-0.149,,Top 5 tips to boost engagement.
2025-11-07,2025-11,2025-11-03/2025-11-09,Youtube,,1,14169,816,120,46,0.421,,Behind the scenes from our team meeting.
2025-07-28,2025-07,2025-07-28/2025-08-03,Twitter,Community,4,16371,621,85,49,0.044,#viral,Behind the scenes from our team meeting.
2025-06-17,2025-06,2025-06-16/2025-06-22,Twitter,,1,6889,323,0,17,-0.6,#sale #marketing,New blog post: marketing strategies for 2025.
2024-03-10,2024-03,2024-03-04/2024-03-10,Linkedin,,1,3207,204,12,7,0.256,#tips,Behind the scenes from our team meeting.
2025-02-08,2025-02,2025-02-03/2025-02-09,Instagram,,4,29790,2147,56,27,0.38,#event,Collab announcement — exciting news.
2025-08-30,2025-08,2025-08-25/2025-08-31,Twitter,BrandAwareness,1,4379,200,13,11,0.466,#sale #viral,Behind the scenes from our team meeting.
2025-11-05,2025-11,2025-11-03/2025-11-09,Linkedin,EngagementBoost,1,2751,226,13,8,0.105,,Live Q&A tomorrow — set a reminder.
2025-08-13,2025-08,2025-08-11/2025-08-17,Linkedin,HolidayPush,1,1555,56,6,4,-0.039,#news #brand,Launching our new product today! Check it out.
2025-05-31,2025-05,2025-05-26/2025-06-01,Pinterest,,1,569,43,0,2,-0.094,#howto,Launching our new product today! Check it out.
2024-04-29,2024-04,2024-04-29/2024-05-05,Facebook,,2,20425,1054,53,79,0.397,#viral,Holiday sale starts now — big discounts!
2025-11-20,2025-11,2025-11-17/2025-11-23,Instagram,,3,23327,1845,146,75,0.227,#launch #brand,Collab announcement — exciting news.
2025-11-18,2025-11,2025-11-17/2025-11-23,Instagram,,2,13242,683,95,44,-0.143,,New blog post: marketing strategies for 2025.
2024-08-04,2024-08,2024-07-29/2024-08-04,Twitter,HolidayPush,1,3350,154,22,9,0.179,#marketing #howto,Collab announcement — exciting news.
2024-02-25,2024-02,2024-02-19/2024-02-25,Twitter,BrandAwareness,1,3688,266,4,8,0.333,#viral,New blog post: marketing strategies for 2025.
2024-12-31,2024-12,2024-12-30/2025-01-05,Instagram,ProductLaunch,8,62601,4308,206,246,0.341,#event,Live Q&A tomorrow — set a reminder.
2025-11-29,2025-11,2025-11-24/2025-11-30,Instagram,HolidayPush,1,8652,425,22,24,0.08,#news,Top 5 tips to boost engagement.
2025-05-18,2025-05,2025-05-12/2025-05-18,Facebook,HolidayPush,5,50526,3579,269,164,0.515,#viral,Holiday sale starts now — big discounts!
2025-03-30,2025-03,2025-03-24/2025-03-30,Linkedin,EngagementBoost,1,3305,189,11,18,-0.196,#viral,We hit a milestone — thank you!
2024-04-13,2024-04,2024-04-08/2024-04-14,Pinterest,Community,2,4694,295,9,18,0.097,#howto #marketing,Top 5 tips to boost engagement.
2024-03-17,2024-03,2024-03-11/2024-03-17,Linkedin,,2,5848,390,40,16,0.406,#howto #viral,New blog post: marketing strategies for 2025.
2024-08-17,2024-08,2024-08-12/2024-08-18,Linkedin,Community,1,2121,67,6,3,0.189,#giveaway,New blog post: marketing strategies for 2025.
2024-09-14,2024-09,2024-09-09/2024-09-15,Facebook,BrandAwareness,1,10505,630,63,43,0.109,#event,Holiday sale starts now — big discounts!
2024-09-20,2024-09,2024-09-16/2024-09-22,Pinterest,,1,1036,31,2,0,-0.181,#tips #launch,Live Q&A tomorrow — set a reminder.
2024-11-26,2024-11,2024-11-25/2024-12-01,Facebook,HolidayPush,1,8575,334,47,22,-0.371,,Launching our new product today! Check it out.
2024-06-30,2024-06,2024-06-24/2024-06-30,Youtube,BrandAwareness,1,3172,183,10,3,-0.16,#brand #tips,Behind the scenes from our team meeting.
2025-07-03,2025-07,2025-06-30/2025-07-06,Youtube,,5,65256,5191,125,163,0.49,#news,Collab announcement — exciting news.
2025-11-18,2025-11,2025-11-17/2025-11-23,Youtube,HolidayPush,1,11191,619,70,27,-0.148,#sale,Collab announcement — exciting news.
2024-01-27,2024-01,2024-01-22/2024-01-28,Twitter,BrandAwareness,1,4829,255,12,15,0.08,#viral,Customer testimonial — we love feedback.
2024-10-02,2024-10,2024-09-30/2024-10-06,Instagram,,1,5678,289,23,15,0.776,#giveaway,Top 5 tips to boost engagement.
2025-10-13,2025-10,2025-10-13/2025-10-19,Instagram,BrandAwareness,3,24410,1656,34,96,0.44,#launch #sale,Customer testimonial — we love feedback.
2024-10-25,2024-10,2024-10-21/2024-10-27,Instagram,BrandAwareness,4,31091,1169,38,113,0.027,#howto,Customer testimonial — we love feedback.
2024-03-31,2024-03,2024-03-25/2024-03-31,Instagram,,2,14979,477,106,57,-0.006,#howto,Collab announcement — exciting news.
2025-04-24,2025-04,2025-04-21/2025-04-27,Instagram,Community,1,6154,535,26,9,0.584,#brand #sale #event,Join our giveaway — win prizes!
2025-07-26,2025-07,2025-07-21/2025-07-27,Twitter,,1,4360,297,16,12,-0.04,#viral,Holiday sale starts now — big discounts!
2025-04-02,2025-04,2025-03-31/2025-04-06,Facebook,BrandAwareness,1,9516,437,30,34,0.083,#news,Launching our new product today! Check it out.
2025-03-26,2025-03,2025-03-24/2025-03-30,Facebook,Community,2,17127,807,41,52,0.014,#giveaway #tips #launch,Top 5 tips to boost engagement.
2024-12-30,2024-12,2024-12-30/2025-01-05,Instagram,BrandAwareness,2,16316,797,84,39,0.654,#howto #giveaway,Collab announcement — exciting news.
2025-11-05,2025-11,2025-11-03/2025-11-09,Facebook,Community,1,10919,370,74,24,0.077,#brand #launch,Collab announcement — exciting news.
2024-12-16,2024-12,2024-12-16/2024-12-22,Facebook,ProductLaunch,2,24583,1320,138,119,-0.033,#launch,Top 5 tips to boost engagement.
2025-10-16,2025-10,2025-10-13/2025-10-19,Facebook,,2,18256,1103,95,63,0.323,#brand #marketing,We hit a milestone — thank you!
2025-02-03,2025-02,2025-02-03/2025-02-09,Youtube,,1,11782,1026,39,10,0.762,,Launching our new product today! Check it out.
2024-09-09,2024-09,2024-09-09/2024-09-15,Instagram,HolidayPush,2,12901,801,67,22,-0.348,#giveaway #news,We hit a milestone — thank you!
2025-04-03,2025-04,2025-03-31/2025-04-06,Instagram,BrandAwareness,5,38925,2913,307,35,0.201,#giveaway,New blog post: marketing strategies for 2025.
2025-11-29,2025-11,2025-11-24/2025-11-30,Twitter,BrandAwareness,1,2727,147,9,4,-0.21,#launch,Collab announcement — exciting news.
2025-05-13,2025-05,2025-05-12/2025-05-18,Instagram,,5,42649,2167,201,77,0.582,#news,Behind the scenes from our team meeting.
2025-05-22,2025-05,2025-05-19/2025-05-25,Facebook,,1,11542,691,77,48,-0.31,#news,Behind the scenes from our team meeting.
2024-10-30,2024-10,2024-10-28/2024-11-03,Twitter,,2,6707,517,52,23,0.364,#howto,Top 5 tips to boost engagement.
2025-05-15,2025-05,2025-05-12/2025-05-18,Twitter,,2,6827,327,29,14,-0.177,#sale,Holiday sale starts now — big discounts!
2025-08-20,2025-08,2025-08-18/2025-08-24,Instagram,,5,38674,2492,220,85,0.655,#marketing,Join our giveaway — win prizes!
2024-06-14,2024-06,2024-06-10/2024-06-16,Twitter,,1,5557,355,19,13,0.926,#howto,We hit a milestone — thank you!
2025-02-18,2025-02,2025-02-17/2025-02-23,Facebook,HolidayPush,3,28169,1676,130,59,0.511,#launch,Live Q&A tomorrow — set a reminder.
2025-04-06,2025-04,2025-03-31/2025-04-06,Facebook,,1,9474,731,33,25,0.065,#tips #marketing,Launching our new product today! Check it out.
2024-04-23,2024-04,2024-04-22/2024-04-28,Instagram,,3,27679,1684,175,59,-0.342,#sale,Collab announcement — exciting news.
2025-03-08,2025-03,2025-03-03/2025-03-09,Instagram,BrandAwareness,2,16996,971,124,46,0.147,#viral #howto,Top 5 tips to boost engagement.
2024-12-21,2024-12,2024-12-16/2024-12-22,Instagram,BrandAwareness,1,4525,266,7,7,0.171,#viral,Join our giveaway — win prizes!
2025-11-25,2025-11,2025-11-24/2025-11-30,Instagram,ProductLaunch,2,11605,204,43,34,0.895,#brand,Top 5 tips to boost engagement.
2024-07-25,2024-07,2024-07-22/2024-07-28,Youtube,EngagementBoost,3,40376,2294,117,130,0.127,#giveaway #news,Holiday sale starts now — big discounts!
2024-08-22,2024-08,2024-08-19/2024-08-25,Instagram,EngagementBoost,2,21523,832,72,42,-0.169,#launch,Join our giveaway — win prizes!
2025-03-17,2025-03,2025-03-17/2025-03-23,Linkedin,Community,1,3751,209,13,8,0.152,,We hit a milestone — thank you!
2024-12-20,2024-12,2024-12-16/2024-12-22,Youtube,Community,2,28173,1676,63,79,-0.054,#news #brand,Collab announcement — exciting news.
2025-05-29,2025-05,2025-05-26/2025-06-01,Instagram,BrandAwareness,4,33884,2343,154,130,0.047,#event,We hit a milestone — thank you!
